;Series_reference;Period;Data_value;STATUS;UNITS;MAGNTUDE;Subject;Group;Series_title_1;Series_title_2;Series_title_3;Series_title_4;Series_title_5
1190;ALCA.SACZD;1987,12;9,36699999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1191;ALCA.SACZD;1988,12;11,306239999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1192;ALCA.SACZD;1989,12;12,00652445;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1193;ALCA.SACZD;1990,12;11,8426799999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1194;ALCA.SACZD;1991,12;10,974188999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1195;ALCA.SACZD;1992,12;10,876752999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1196;ALCA.SACZD;1993,12;9,874018;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1197;ALCA.SACZD;1994,12;11,90848;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1198;ALCA.SACZD;1995,12;11,555366000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1199;ALCA.SACZD;1996,12;12,688438;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1200;ALCA.SACZD;1997,12;18,837808;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1201;ALCA.SACZD;1998,12;27,314398999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1202;ALCA.SACZD;1999,12;28,810634999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1203;ALCA.SACZD;2000,12;34,214267;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1204;ALCA.SACZD;2001,12;37,614297;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1205;ALCA.SACZD;2002,12;41,238776;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1206;ALCA.SACZD;2003,12;43,909493;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1207;ALCA.SACZD;2004,12;48,029796000000005;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1208;ALCA.SACZD;2005,12;53,72711700000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1209;ALCA.SACZD;2006,12;60,712672999999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1210;ALCA.SACZD;2007,12;66,023317;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1211;ALCA.SACZD;2008,12;69,680437;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1212;ALCA.SACZD;2009,12;69,63234200000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1213;ALCA.SACZD;2010,12;72,07747631;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1214;ALCA.SACZD;2011,12;74,73736908800001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1215;ALCA.SACZD;2012,12;74,89116604;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1216;ALCA.SACZD;2013,12;71,16728555;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1217;ALCA.SACZD;2014,12;66,68136039999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1218;ALCA.SACZD;2015,12;68,65200602;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1219;ALCA.SACZD;2016,12;72,58930747;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1220;ALCA.SACZD;2017,12;76,54517918;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1221;ALCA.SACZD;2018,12;80,31922639;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1222;ALCA.SACZD;2019,12;84,81853723;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1223;ALCA.SACZM;1985,03;13,732000000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1224;ALCA.SACZM;1986,03;10,9059999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1225;ALCA.SACZM;1987,03;12,977;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1226;ALCA.SACZM;1988,03;9,58599999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1227;ALCA.SACZM;1989,03;11,065402;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1228;ALCA.SACZM;1990,03;12,28319045;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1229;ALCA.SACZM;1991,03;11,871189999999899;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1230;ALCA.SACZM;1992,03;10,865231;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1231;ALCA.SACZM;1993,03;10,649201;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1232;ALCA.SACZM;1994,03;10,23305;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1233;ALCA.SACZM;1995,03;12,146419999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1234;ALCA.SACZM;1996,03;12,108483;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1235;ALCA.SACZM;1997,03;12,248614;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1236;ALCA.SACZM;1998,03;21,99137;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1237;ALCA.SACZM;1999,03;27,174658;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1238;ALCA.SACZM;2000,03;29,749263;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1239;ALCA.SACZM;2001,03;35,207221000000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1240;ALCA.SACZM;2002,03;38,583036;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1241;ALCA.SACZM;2003,03;41,764604999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1242;ALCA.SACZM;2004,03;45,065391;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1243;ALCA.SACZM;2005,03;48,020773999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1244;ALCA.SACZM;2006,03;55,883231;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1245;ALCA.SACZM;2007,03;61,97975;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1246;ALCA.SACZM;2008,03;68,31835;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1247;ALCA.SACZM;2009,03;67,86483299999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1248;ALCA.SACZM;2010,03;69,421774937;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1249;ALCA.SACZM;2011,03;73,014625136;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1250;ALCA.SACZM;2012,03;76,322857235;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1251;ALCA.SACZM;2013,03;74,15398527;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1252;ALCA.SACZM;2014,03;69,33112993;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1253;ALCA.SACZM;2015,03;68,08451329;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1254;ALCA.SACZM;2016,03;70,14377657;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1255;ALCA.SACZM;2017,03;72,35375241;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1256;ALCA.SACZM;2018,03;75,86989963;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1257;ALCA.SACZM;2019,03;82,01997192;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1258;ALCA.SACZS;1984,09;13,5279999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1259;ALCA.SACZS;1985,09;12,2379999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1260;ALCA.SACZS;1986,09;11,7469999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1261;ALCA.SACZS;1987,09;10,7959999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1262;ALCA.SACZS;1988,09;11,26651;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1263;ALCA.SACZS;1989,09;11,40278445;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1264;ALCA.SACZS;1990,09;12,2319279999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1265;ALCA.SACZS;1991,09;11,505211;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1266;ALCA.SACZS;1992,09;10,328063;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1267;ALCA.SACZS;1993,09;10,589668;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1268;ALCA.SACZS;1994,09;11,29513;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1269;ALCA.SACZS;1995,09;12,04134;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1270;ALCA.SACZS;1996,09;12,212212;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1271;ALCA.SACZS;1997,09;13,880052;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1272;ALCA.SACZS;1998,09;26,89263;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1273;ALCA.SACZS;1999,09;27,949070000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1274;ALCA.SACZS;2000,09;32,835969;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1275;ALCA.SACZS;2001,09;36,131183;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1276;ALCA.SACZS;2002,09;40,813494;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1277;ALCA.SACZS;2003,09;42,869619;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1278;ALCA.SACZS;2004,09;46,838448;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1279;ALCA.SACZS;2005,09;51,346266;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1280;ALCA.SACZS;2006,09;59,605314;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1281;ALCA.SACZS;2007,09;63,195474;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1282;ALCA.SACZS;2008,09;69,604008;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1283;ALCA.SACZS;2009,09;67,31795;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1284;ALCA.SACZS;2010,09;72,440942377;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1285;ALCA.SACZS;2011,09;79,504456691;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1286;ALCA.SACZS;2012,09;71,84671019;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1287;ALCA.SACZS;2013,09;73,54691533;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1288;ALCA.SACZS;2014,09;66,71592858;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1289;ALCA.SACZS;2015,09;68,21345891;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1290;ALCA.SACZS;2016,09;70,75089463;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1291;ALCA.SACZS;2017,09;73,62518082;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1292;ALCA.SACZS;2018,09;78,60796092;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1293;ALCA.SACZS;2019,09;86,07329963;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
1294;ALCA.SADA;1984,06;35,789047;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1295;ALCA.SADA;1985,06;38,291987;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1296;ALCA.SADA;1986,06;46,584694;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1297;ALCA.SADA;1987,06;42,09772;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1298;ALCA.SADA;1988,06;42,608709999999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1299;ALCA.SADA;1989,06;41,746632;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1300;ALCA.SADA;1990,06;43,344213;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1301;ALCA.SADA;1991,06;52,356835;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1302;ALCA.SADA;1992,06;49,919816;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1303;ALCA.SADA;1993,06;53,528684;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1304;ALCA.SADA;1994,06;53,94906999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1305;ALCA.SADA;1995,06;57,15863;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1306;ALCA.SADA;1996,06;56,986290000000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1307;ALCA.SADA;1997,06;60,57187;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1308;ALCA.SADA;1998,06;61,008669999999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1309;ALCA.SADA;1999,06;61,923398;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1310;ALCA.SADAD;1984,12;38,616046000000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1311;ALCA.SADAD;1985,12;40,754629;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1312;ALCA.SADAD;1986,12;46,31064;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1313;ALCA.SADAD;1987,12;43,103586;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1314;ALCA.SADAD;1988,12;40,982384;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1315;ALCA.SADAD;1989,12;42,306282;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1316;ALCA.SADAD;1990,12;48,792885;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1317;ALCA.SADAD;1991,12;51,274193;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1318;ALCA.SADAD;1992,12;51,625659999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1319;ALCA.SADAD;1993,12;51,98097;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1320;ALCA.SADAD;1994,12;57,633759999999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1321;ALCA.SADAD;1995,12;55,60728;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1322;ALCA.SADAD;1996,12;60,139419999999994;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1323;ALCA.SADAD;1997,12;60,558859999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1324;ALCA.SADAD;1998,12;61,024374;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1325;ALCA.SADAM;1985,03;38,102827000000005;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1326;ALCA.SADAM;1986,03;44,073251;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1327;ALCA.SADAM;1987,03;44,79623;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1328;ALCA.SADAM;1988,03;42,446040999999994;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1329;ALCA.SADAM;1989,03;41,242031;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
1330;ALCA.SADAM;1990,03;43,751587;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
