;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death diff cases;%death;new death diff cases;%new death
291;291;21376;21376;DEU;Europe;Germany;2020-11-13;785093,0;22261,0;18728,714;12404,0;188,0;166,28599999999997;9370,447;265,695;223,536;148,047;2,244;1,985;1,11;3289,0;39,256;;;;;;;;;;;207704,0;2,479;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015799402109049503;1,5799402109049503;0,008445263016037015;0,8445263016037016
292;292;21377;21377;DEU;Europe;Germany;2020-11-14;799733,0;14640,0;18802,714;12511,0;107,0;172,143;9545,182;174,735;224,419;149,325;1,277;2,055;1,08;3315,0;39,566;;;;;;;;;;;203573,0;2,43;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015643971175379783;1,5643971175379785;0,007308743169398906;0,7308743169398906
293;293;21378;21378;DEU;Europe;Germany;2020-11-15;802946,0;3213,0;17188,857;12573,0;62,0;171,571;9583,531;38,349;205,157;150,065;0,74;2,048;1,07;3376,0;40,294;;;;;5025,873;59,986;26032038,0;;310,704;;199441,0;2,38;0,09;11,1;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01565858725244288;1,5658587252442882;0,019296607531901648;1,9296607531901648
294;294;21379;21379;DEU;Europe;Germany;2020-11-16;817526,0;14580,0;18340,0;12833,0;260,0;203,571;9757,55;174,019;218,896;153,168;3,103;2,43;1,07;3425,0;40,879;;;;;;;;;;;198859,0;2,373;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015697360083960634;1,5697360083960634;0,01783264746227709;1,7832647462277091
295;295;21380;21380;DEU;Europe;Germany;2020-11-17;843757,0;26231,0;18294,857;13138,0;305,0;193,857;10070,629;313,079;218,358;156,808;3,64;2,314;1,08;3507,0;41,858;;;;;;;;;;;198277,0;2,367;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01557083378271232;1,557083378271232;0,011627463688002744;1,1627463688002744
296;296;21381;21381;DEU;Europe;Germany;2020-11-18;867484,0;23727,0;18484,286;13390,0;252,0;199,429;10353,821;283,193;220,618;159,816;3,008;2,38;1,08;3551,0;42,383;;;;;;;;;;;197695,0;2,36;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0154354431897303;1,5435443189730302;0,0106208117334682;1,0620811733468198
297;297;21382;21382;DEU;Europe;Germany;2020-11-19;891525,0;24041,0;18384,714;13662,0;272,0;206,571;10640,762;286,94;219,43;163,062;3,2460000000000004;2,466;1,07;3581,0;42,74100000000001;;;;;;;;;;;197113,0;2,353;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01532430386136115;1,5324303861361148;0,011314005241046546;1,1314005241046543
298;298;21383;21383;DEU;Europe;Germany;2020-11-20;914118,0;22593,0;18432,143;13918,0;256,0;216,286;10910,42;269,658;219,996;166,118;3,055;2,5810000000000004;1,05;3603,0;43,003;;;;;;;;;;;196531,0;2,346;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015225605446999184;1,5225605446999184;0,011330943212499443;1,1330943212499445
299;299;21384;21384;DEU;Europe;Germany;2020-11-21;927990,0;13872,0;18322,429;14061,0;143,0;221,429;11075,988;165,56900000000005;218,687;167,825;1,707;2,643;1,03;3621,0;43,218;;;;;;;;;;;195949,0;2,339;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015152102932143663;1,5152102932143665;0,010308535178777393;1,0308535178777394
300;300;21385;21385;DEU;Europe;Germany;2020-11-22;932367,0;4377,0;18488,714;14159,0;98,0;226,571;11128,23;52,242;220,671;168,99400000000003;1,17;2,704;1,02;3696,0;44,113;;;;;4958,2559999999985;59,179;27399608,0;;327,027;;195367,0;2,332;0,093;10,8;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015186080159422204;1,5186080159422204;0,022389764679003884;2,2389764679003883
301;301;21386;21386;DEU;Europe;Germany;2020-11-23;946822,0;14455,0;18470,857;14460,0;301,0;232,429;11300,757;172,52700000000004;220,458;172,58700000000005;3,593;2,774;1,03;3726,0;44,472;;;;;;;;;;;195090,0;2,3280000000000003;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015272141965438066;1,5272141965438066;0,020823244552058112;2,082324455205811
302;302;21387;21387;DEU;Europe;Germany;2020-11-24;963192,0;16370,0;17062,143;14832,0;372,0;242,0;11496,14;195,383;203,645;177,02700000000004;4,44;2,888;1,05;3758,0;44,853;;;;;;;;;;;194812,0;2,325;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015398798993347122;1,5398798993347125;0,02272449602932193;2,2724496029321934
303;303;21388;21388;DEU;Europe;Germany;2020-11-25;995879,0;32687,0;18342,143;15210,0;378,0;260,0;11886,275;390,134;218,922;181,538;4,512;3,103;1,06;3769,0;44,985;;;;;;;;;;;194535,0;2,322;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015272939784853381;1,527293978485338;0,011564230427998898;1,1564230427998898
304;304;21389;21389;DEU;Europe;Germany;2020-11-26;1017830,0;21951,0;18043,571;15640,0;430,0;282,571;12148,27;261,995;215,358;186,671;5,1320000000000014;3,373;1,05;3815,0;45,534;;;;;;;;;;;194258,0;2,319;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015366023795722272;1,5366023795722272;0,019589084779736685;1,9589084779736683
305;305;21390;21390;DEU;Europe;Germany;2020-11-27;1038649,0;20819,0;17790,143;16011,0;371,0;299,0;12396,755;248,484;212,334;191,099;4,428;3,569;1,04;3846,0;45,904;;;;;;;;;;;193980,0;2,315;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015415217267816172;1,5415217267816173;0,017820260339113308;1,7820260339113307
306;306;21391;21391;DEU;Europe;Germany;2020-11-28;1052494,0;13845,0;17786,286;16181,0;170,0;302,857;12562,001;165,24599999999995;212,288;193,128;2,029;3,615;1,03;3880,0;46,31;;;;;;;;;;;193703,0;2,312;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01537395937649051;1,537395937649051;0,012278801011195377;1,2278801011195375
307;307;21392;21392;DEU;Europe;Germany;2020-11-29;1055691,0;3197,0;17617,714;16306,0;125,0;306,714;12600,159;38,158;210,276;194,62;1,492;3,661;1,02;3891,0;46,441;;;;;5425,521;64,756;28753588,0;;343,1869999999999;;193426,0;2,309;0,093;10,8;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015445807532696594;1,5445807532696594;0,0390991554582421;3,90991554582421
308;308;21393;21393;DEU;Europe;Germany;2020-11-30;1069912,0;14221,0;17584,286;16694,0;388,0;319,143;12769,893;169,734;209,877;199,251;4,631;3,809;1,04;3916,0;46,739;;;;;;;;;;;192931,0;2,303;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015603152408796237;1,5603152408796237;0,02728359468391815;2,728359468391815
309;309;21394;21394;DEU;Europe;Germany;2020-12-01;1094678,0;24766,0;18783,714;17177,0;483,0;335,0;13065,486;295,594;224,192;205,015;5,765;3,998;1,06;3912,0;46,692;;;;;;;;;;;192435,0;2,297;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015691372257412683;1,5691372257412683;0,01950254381006218;1,9502543810062178
310;310;21395;21395;DEU;Europe;Germany;2020-12-02;1117953,0;23275,0;17439,143;17659,0;482,0;349,857;13343,284;277,798;208,144;210,768;5,752999999999999;4,176;1,07;3949,0;47,133;;;;;;;;;;;191940,0;2,291;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015795833993021174;1,5795833993021176;0,02070891514500537;2,070891514500537
311;311;21396;21396;DEU;Europe;Germany;2020-12-03;1141544,0;23591,0;17673,429;18097,0;438,0;351,0;13624,854;281,569;210,941;215,996;5,228;4,189;1,07;3971,0;47,396;;;;;;;;;;;191445,0;2,285;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01585309020064054;1,5853090200640538;0,01856640244160909;1,8566402441609091
312;312;21397;21397;DEU;Europe;Germany;2020-12-04;1157514,0;15970,0;16980,714;18577,0;480,0;366,571;13815,463;190,609;202,673;221,725;5,729;4,375;1,07;4001,0;47,754;;;;;;;;;;;190950,0;2,279;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01604904994669611;1,6049049946696108;0,030056355666875388;3,0056355666875385
313;313;21398;21398;DEU;Europe;Germany;2020-12-05;1183640,0;26126,0;18735,143;18839,0;262,0;379,714;14127,289;311,826;223,613;224,852;3,127;4,532;1,07;4038,0;48,195;;;;;;;;;;;190455,0;2,273;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015916156939610016;1,5916156939610016;0,010028324274668913;1,0028324274668912
314;314;21399;21399;DEU;Europe;Germany;2020-12-06;1194550,0;10910,0;19837,0;18989,0;150,0;383,286;14257,505;130,216;236,764;226,642;1,79;4,575;1,07;4097,0;48,9;;;;;6031,0480000000025;71,983;30083304,0;;359,05800000000005;;189959,0;2,267;0,102;9,8;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01589636264702189;1,5896362647021889;0,013748854262144821;1,3748854262144818
315;315;21400;21400;DEU;Europe;Germany;2020-12-07;1200006,0;5456,0;18584,857;19434,0;445,0;391,429;14322,625;65,12;221,819;231,954;5,311;4,672;1,07;4167,0;49,735;;;;;;;;;;;192326,0;2,295;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016194919025404868;1,6194919025404868;0,0815615835777126;8,156158357771261
316;316;21401;21401;DEU;Europe;Germany;2020-12-08;1229269,0;29263,0;19227,286;20002,0;568,0;403,571;14671,892;349,267;229,487;238,733;6,779;4,817;1,1;4238,0;50,582;;;;;;;;;;;194692,0;2,324;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016271458891422463;1,6271458891422463;0,019410176673615144;1,9410176673615145
317;317;21402;21402;DEU;Europe;Germany;2020-12-09;1254358,0;25089,0;19486,429;20460,0;458,0;400,143;14971,341;299,449;232,58;244,2;5,466;4,776;1,11;4259,0;50,833;;;;;;;;;;;197059,0;2,352;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016311132866374672;1,6311132866374671;0,01825501215672207;1,8255012156722068
318;318;21403;21403;DEU;Europe;Germany;2020-12-10;1287092,0;32734,0;20792,571;21064,0;604,0;423,857;15362,036;390,695;248,169;251,409;7,209;5,059;1,12;4319,0;51,549;;;;;;;;;;;199425,0;2,38;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016365574488847727;1,6365574488847727;0,01845176269322417;1,8451762693224172
319;319;21404;21404;DEU;Europe;Germany;2020-12-11;1314309,0;27217,0;22399,286;21567,0;503,0;427,143;15686,883999999998;324,847;267,346;257,41200000000003;6,004;5,098;1,11;4414,0;52,683;;;;;;;;;;;201792,0;2,408;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016409383181580587;1,6409383181580588;0,01848109637359004;1,848109637359004
320;320;21405;21405;DEU;Europe;Germany;2020-12-12;1336101,0;21792,0;21780,143;21900,0;333,0;437,286;15946,981000000002;260,098;259,956;261,387;3,975;5,2189999999999985;1,09;4475,0;53,411;;;;;;;;;;;204158,0;2,437;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016390976430674033;1,6390976430674034;0,015280837004405287;1,5280837004405288
321;321;21406;21406;DEU;Europe;Germany;2020-12-13;1350810,0;14709,0;22322,857000000004;22106,0;206,0;445,286;16122,54;175,55900000000003;266,434;263,845;2,459;5,315;1,08;4541,0;54,199;;;;;6381,244000000002;76,163;31528975,0;;376,31300000000016;;206524,0;2,465;0,115;8,7;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01636499581732442;1,6364995817324417;0,01400503093344211;1,400503093344211
322;322;21407;21407;DEU;Europe;Germany;2020-12-14;1357261,0;6451,0;22465,0;22634,0;528,0;457,143;16199,536;76,99600000000002;268,13;270,147;6,3020000000000005;5,456;1,08;4661,0;55,631;;;;;;;;;;;209947,0;2,506;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016676232500602316;1,6676232500602317;0,08184777553867617;8,184777553867617
323;323;21408;21408;DEU;Europe;Germany;2020-12-15;1391086,0;33825,0;23116,714;23544,0;910,0;506,0;16603,253;403,717;275,909;281,008;10,861;6,039;1,1;4722,0;56,359;;;;;;;;;;;213369,0;2,547;;;tests performed;;;;;;;;;;67,59;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016924906152459302;1,6924906152459305;0,02690317812269032;2,690317812269032
324;324;21409;21409;DEU;Europe;Germany;2020-12-16;1423830,0;32744,0;24210,286;24273,0;729,0;544,714;16994,067;390,815;288,961;289,709;8,701;6,501;1,1;4820,0;57,529;;;;;;;;;;;216791,0;2,588;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0170476812540823;1,70476812540823;0,022263620816027358;2,2263620816027356
325;325;21410;21410;DEU;Europe;Germany;2020-12-17;1454009,0;30179,0;23845,286;25027,0;754,0;566,143;17354,268;360,2;284,6040000000001;298,709;8,999;6,7570000000000014;1,08;4839,0;57,756;;;;;;;;;;;220213,0;2,628;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01721241065220367;1,7212410652203671;0,024984260578547995;2,4984260578547994
326;326;21411;21411;DEU;Europe;Germany;2020-12-18;1486839,0;32830,0;24647,143;25754,0;727,0;598,143;17746,109;391,841;294,175;307,386;8,677;7,1389999999999985;1,06;4889,0;58,352;;;;;;;;;;;223635,0;2,669;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,017321310511763548;1,7321310511763548;0,022144380140115747;2,2144380140115754
327;327;21412;21412;DEU;Europe;Germany;2020-12-19;1508518,0;21679,0;24631,0;26171,0;417,0;610,143;18004,858;258,749;293,982;312,363;4,977;7,282;1,04;4930,0;58,842;;;;;;;;;;;227058,0;2,71;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,017348815194780574;1,7348815194780574;0,01923520457585682;1,923520457585682
328;328;21413;21413;DEU;Europe;Germany;2020-12-20;1514962,0;6444,0;23450,286;26400,0;229,0;613,429;18081,77;76,91199999999998;279,89;315,096;2,733;7,322;1,02;5018,0;59,892;;;;;6343,904;75,717;33142333,0;;395,569;;230480,0;2,7510000000000003;0,115;8,7;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01742617966655269;1,7426179666552692;0,035536933581626316;3,5536933581626315
329;329;21414;21414;DEU;Europe;Germany;2020-12-21;1534218,0;19256,0;25279,571;27110,0;710,0;639,429;18311,599;229,829;301,723;323,57;8,474;7,6320000000000014;1,02;5157,0;61,551;;;;;;;;;;;219535,0;2,62;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01767023982250241;1,7670239822502412;0,03687162442874948;3,6871624428749485
330;330;21415;21415;DEU;Europe;Germany;2020-12-22;1570371,0;36153,0;25612,143;28096,0;986,0;650,286;18743,102;431,503;305,693;335,339;11,768;7,761;1,02;5202,0;62,088;;;;;;;;;;;208590,0;2,49;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01789131358131295;1,7891313581312949;0,02727297872928941;2,7272978729289408
331;331;21416;21416;DEU;Europe;Germany;2020-12-23;1604129,0;33758,0;25757,0;28909,0;813,0;662,2860000000003;19146,019;402,917;307,422;345,042;9,704;7,905;1,0;5226,0;62,375;;;;;;;;;;;197646,0;2,359;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01802161796214644;1,8021617962146441;0,024083180283192132;2,4083180283192127
332;332;21417;21417;DEU;Europe;Germany;2020-12-24;1630596,0;26467,0;25226,714;29330,0;421,0;614,714;19461,915;315,896;301,092;350,06699999999995;5,025;7,3370000000000015;0,98;5330,0;63,61600000000001;;;;;;;;;;;186701,0;2,228;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,017987288083620958;1,7987288083620958;0,01590660067253561;1,5906600672535611
333;333;21418;21418;DEU;Europe;Germany;2020-12-25;1632736,0;2140,0;20842,429;29580,0;250,0;546,571;19487,457;25,542;248,764;353,051;2,984;6,524;0,95;5364,0;64,02199999999999;;;;;;;;;;;175756,0;2,0980000000000003;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,018116829665053014;1,8116829665053007;0,11682242990654206;11,682242990654204
334;334;21419;21419;DEU;Europe;Germany;2020-12-26;1646240,0;13504,0;19674,571;29946,0;366,0;539,286;19648,633;161,17600000000004;234,825;357,41900000000015;4,368;6,437;0,95;5520,0;65,884;;;;;;;;;;;164811,0;1,967;;;tests performed;;;;;;;;;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,018190543298668482;1,819054329866848;0,02710308056872037;2,710308056872037
335;335;21420;21420;DEU;Europe;Germany;2020-12-27;1658639,0;12399,0;20525,286;30297,0;351,0;556,714;19796,621;147,988;244,979;361,609;4,189;6,645;0,95;5546,0;66,194;;;;;5770,6709999999985;68,876;34219399,0;;408,424;;153867,0;1,836;0,129;7,8;tests performed;24266,0;24265,0;1,0;;;0,03;0,03;0,0;;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,018266180886859648;1,8266180886859649;0,02830873457536898;2,8308734575368977
336;336;21421;21421;DEU;Europe;Germany;2020-12-28;1672643,0;14004,0;19775,0;31145,0;848,0;576,429;19963,765;167,144;236,024;371,73;10,121;6,88;0,96;5582,0;66,624;;;;;;;;;;;148353,0;1,771;;;tests performed;44098,0;44097,0;1,0;19832,0;19832,0;0,05;0,05;0,0;237,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,018620231573623303;1,8620231573623305;0,060554127392173675;6,055412739217367
337;337;21422;21422;DEU;Europe;Germany;2020-12-29;1692109,0;19466,0;17391,143;32267,0;1122,0;595,857;20196,101;232,336;207,571;385,122;13,392;7,112;0,98;5637,0;67,28;;;;;;;;;;;142840,0;1,705;;;tests performed;87473,0;87472,0;1,0;43375,0;31604,0;0,1;0,1;0,0;377,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01906910252235524;1,9069102522355241;0,057638960238364324;5,763896023836432
338;338;21423;21423;DEU;Europe;Germany;2020-12-30;1741153,0;49044,0;19574,857;33230,0;963,0;617,286;20781,464;585,363;233,635;396,615;11,494000000000002;7,3679999999999986;1,0;5630,0;67,197;;;;;;;;;;;137326,0;1,639;;;tests performed;145393,0;145392,0;1,0;57920,0;40376,0;0,17;0,17;0,0;482,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,019085054558674625;1,9085054558674623;0,019635429410325426;1,963542941032543
339;339;21424;21424;DEU;Europe;Germany;2020-12-31;1760520,0;19367,0;18560,571;33791,0;561,0;637,286;21012,618;231,154;221,529;403,311;6,6960000000000015;7,606;0,97;5623,0;67,113;;;;;;;;;;;131813,0;1,5730000000000002;;;tests performed;183884,0;183883,0;1,0;38491,0;39904,0;0,22;0,22;0,0;476,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01919376093426942;1,919376093426942;0,028966799194506117;2,896679919450612
340;340;21425;21425;DEU;Europe;Germany;2021-01-01;1762637,0;2117,0;18557,286;34145,0;354,0;652,143;21037,885;25,267;221,49;407,536;4,225;7,784;0,95;5584,0;66,648;;;;;;;;;;;126299,0;1,507;;;tests performed;208313,0;208312,0;1,0;24429,0;36809,0;0,25;0,25;0,0;439,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01937154388566676;1,937154388566676;0,16721776098252245;16,721776098252246
341;341;21426;21426;DEU;Europe;Germany;2021-01-02;1773540,0;10903,0;18185,714;34480,0;335,0;647,714;21168,017000000003;130,132;217,055;411,535;3,998;7,731;0,95;5703,0;68,068;;;;;;;;;;;120786,0;1,442;;;tests performed;259523,0;259522,0;1,0;51210,0;39210,0;0,31;0,31;0,0;468,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01944134330209637;1,9441343302096368;0,030725488397688717;3,072548839768872
342;342;21427;21427;DEU;Europe;Germany;2021-01-03;1783896,0;10356,0;17893,857;34791,0;311,0;642,0;21291,621;123,604;213,571;415,247;3,712;7,6629999999999985;0,96;5745,0;68,569;;;;;3573,618;42,653;35026307,0;;418,055;;115273,0;1,376;0,159;6,3;tests performed;284354,0;284353,0;1,0;24831,0;37155,0;0,34;0,34;0,0;443,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,019502818549960308;1,9502818549960308;0,03003089996137505;3,003089996137505
343;343;21428;21428;DEU;Europe;Germany;2021-01-04;1796216,0;12320,0;17653,286;35748,0;957,0;657,571;21438,666;147,045;210,7;426,669;11,422;7,848;0,98;5723,0;68,307;;;;;;;;;;;123588,0;1,475;;;tests performed;333027,0;333026,0;1,0;48673,0;41276,0;0,4;0,4;0,0;493,0;82,41;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,019901838086288055;1,9901838086288064;0,07767857142857143;7,767857142857142
344;344;21429;21429;DEU;Europe;Germany;2021-01-05;1814565,0;18349,0;17493,714;36757,0;1009,0;641,429;21657,67;219,004;208,796;438,712;12,043;7,6560000000000015;1,01;5650,0;67,435;;;;;;;;;;;131904,0;1,574;;;tests performed;384129,0;384128,0;1,0;51102,0;42379,0;0,46;0,46;0,0;506,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,020256645532124785;2,0256645532124784;0,05498937271785928;5,498937271785928
